Time,X,Y,Z
1697307788.9688694,1.6716344356536865,1.7281957864761353,2.060142993927002
1697307789.1056461,1.6712740659713745,1.7277923822402954,2.0619282722473145
1697307789.2373576,1.6710150241851807,1.7274912595748901,2.0618011951446533
1697307789.3690584,1.6714504957199097,1.7280489206314087,2.0612471103668213
1697307789.49883,1.6714739799499512,1.727361798286438,2.0620009899139404
1697307789.636986,1.6719058752059937,1.7278664112091064,2.060894250869751
1697307789.766521,1.6716294288635254,1.7283895015716553,2.060917854309082
1697307789.8976064,1.6711655855178833,1.7277207374572754,2.062161445617676
1697307790.0277374,1.6708040237426758,1.7276430130004883,2.0621070861816406
1697307790.16225,1.6712543964385986,1.7274789810180664,2.0612781047821045
1697307790.2931485,1.6711310148239136,1.7274234294891357,2.06191086769104
1697307790.422435,1.6713567972183228,1.728230357170105,2.062215805053711
1697307790.5598807,1.6713148355484009,1.727487564086914,2.0618011951446533
1697307790.6900342,1.6713197231292725,1.7279847860336304,2.0606019496917725
1697307790.8208592,1.671610951423645,1.7276455163955688,2.0613274574279785
1697307790.9513838,1.6713272333145142,1.7274283170700073,2.0612423419952393
1697307791.08888,1.671797275543213,1.7277528047561646,2.062483310699463
1697307791.2204046,1.6708706617355347,1.727360486984253,2.06230092048645
1697307791.3519545,1.6716047525405884,1.7278786897659302,2.061908483505249
1697307791.481324,1.6714147329330444,1.7277811765670776,2.060969591140747
1697307791.6194608,1.6715542078018188,1.7275875806808472,2.0615296363830566
1697307791.7489731,1.671223521232605,1.7282698154449463,2.0618467330932617
1697307791.8803868,1.6712383031845093,1.7275763750076294,2.0612781047821045
1697307792.01048,1.6713000535964966,1.7276381254196167,2.061572790145874
1697307792.1449053,1.6710323095321655,1.7277997732162476,2.0605623722076416
1697307792.2757978,1.6713616847991943,1.7279268503189087,2.061058521270752
1697307792.407617,1.6715073585510254,1.7281291484832764,2.0611398220062256
1697307792.537075,1.6715677976608276,1.7286745309829712,2.0617148876190186
1697307792.6748188,1.6709508895874023,1.7285288572311401,2.0614335536956787
1697307792.8064797,1.6718058586120605,1.7281625270843506,2.0611977577209473
1697307792.9386475,1.6711593866348267,1.7283129692077637,2.0614075660705566
1697307793.068407,1.6715911626815796,1.7274863719940186,2.0605649948120117
1697307793.205303,1.6713160276412964,1.7280452251434326,2.0612125396728516
1697307793.3369687,1.6713531017303467,1.7282993793487549,2.060124397277832
1697307793.468717,1.671684980392456,1.7281748056411743,2.0614705085754395
1697307793.5991068,1.6714147329330444,1.727818250656128,2.061310052871704
1697307793.736853,1.6711359024047852,1.728187084197998,2.061126232147217
1697307793.8664663,1.6713567972183228,1.7284573316574097,2.0610239505767822
1697307793.9971027,1.671008825302124,1.7275135517120361,2.061915874481201
1697307794.126193,1.671150803565979,1.7276960611343384,2.0624773502349854
1697307794.2642775,1.6711432933807373,1.7277405261993408,2.060096025466919
1697307794.3937032,1.670717716217041,1.7284363508224487,2.061338424682617
1697307794.5248382,1.6714098453521729,1.7277244329452515,2.0612940788269043
1697307794.656193,1.6711409091949463,1.7277836799621582,2.0609447956085205
1697307794.7886283,1.6716097593307495,1.7282426357269287,2.0618505477905273
1697307794.9189215,1.6711963415145874,1.727480173110962,2.0612003803253174
1697307795.0477512,1.6712926626205444,1.72782564163208,2.0609548091888428
1697307795.1838691,1.671413540840149,1.728261113166809,2.0608906745910645
1697307795.3153317,1.6717922687530518,1.728350043296814,2.061208963394165
1697307795.4464855,1.6714160442352295,1.7281489372253418,2.060962200164795
1697307795.576754,1.671227216720581,1.7277195453643799,2.0608327388763428
1697307795.7137964,1.6717256307601929,1.7278947830200195,2.0605833530426025
1697307795.8434083,1.6716220378875732,1.7283191680908203,2.0627288818359375
1697307795.9743924,1.6710618734359741,1.7278268337249756,2.06166672706604
1697307796.103706,1.670721411705017,1.7279688119888306,2.06089186668396
1697307796.2405045,1.671318531036377,1.7279897928237915,2.061814785003662
1697307796.371842,1.670860767364502,1.7280514240264893,2.060746192932129
1697307796.5033786,1.6715480089187622,1.7280563116073608,2.061169385910034
1697307796.6325657,1.6712987422943115,1.7277799844741821,2.0609374046325684
1697307796.7689621,1.6710717678070068,1.7280489206314087,2.062197208404541
1697307796.900494,1.6714296340942383,1.7279675006866455,2.061500072479248
1697307797.0321088,1.671417236328125,1.727821946144104,2.0610103607177734
1697307797.1609564,1.6710890531539917,1.7276554107666016,2.0619406700134277
1697307797.2977536,1.6715480089187622,1.7274986505508423,2.0609917640686035
1697307797.4288244,1.6719132661819458,1.7277281284332275,2.06191349029541
1697307797.559747,1.6714431047439575,1.7277331352233887,2.061004161834717
1697307797.6912136,1.6712815761566162,1.7281501293182373,2.061755418777466
1697307797.824537,1.6705548763275146,1.7273099422454834,2.061006546020508
1697307797.9549398,1.671297550201416,1.7277714014053345,2.060577154159546
1697307798.0834484,1.6711593866348267,1.7274937629699707,2.0610361099243164
1697307798.2224782,1.6712605953216553,1.728232741355896,2.0612435340881348
1697307798.3529248,1.6700637340545654,1.7280020713806152,2.0622119903564453
1697307798.484238,1.67194402217865,1.7279711961746216,2.061018943786621
1697307798.6166875,1.6729495525360107,1.7281044721603394,2.0606069564819336
1697307798.7492516,1.670931100845337,1.728015661239624,2.0608153343200684
1697307798.881886,1.671010136604309,1.7276923656463623,2.0614938735961914
1697307799.0109594,1.671799659729004,1.7278046607971191,2.0624735355377197
1697307799.146967,1.6711273193359375,1.7272605895996094,2.061159610748291
1697307799.2780154,1.6717182397842407,1.7280786037445068,2.0606932640075684
1697307799.4094605,1.6714504957199097,1.7277541160583496,2.0615692138671875
1697307799.54006,1.6706498861312866,1.7277071475982666,2.061455726623535
1697307799.6771514,1.6716628074645996,1.7277787923812866,2.060654878616333
1697307799.8066962,1.6719366312026978,1.7280809879302979,2.061544418334961
1697307799.9375362,1.671149492263794,1.7275060415267944,2.061253309249878
1697307800.0665452,1.670984148979187,1.7278281450271606,2.0611064434051514
1697307800.202963,1.6717256307601929,1.7278133630752563,2.0606117248535156
1697307800.3344297,1.6716948747634888,1.7277578115463257,2.061581611633301
1697307800.4659305,1.671124815940857,1.728395700454712,2.061323642730713
1697307800.5960624,1.6709372997283936,1.7280675172805786,2.060868501663208
1697307800.730579,1.6714974641799927,1.7279058694839478,2.060760974884033
1697307800.8618894,1.6712408065795898,1.7277811765670776,2.0617432594299316
1697307800.99077,1.6713494062423706,1.7274296283721924,2.0616986751556396
1697307801.1272154,1.6711889505386353,1.7281501293182373,2.0614309310913086
1697307801.2586145,1.6712433099746704,1.7283376455307007,2.062046766281128
1697307801.3813577,1.671441912651062,1.7279638051986694,2.060760974884033
1697307801.498722,1.671322226524353,1.7280772924423218,2.0611002445220947
1697307801.6157312,1.6713519096374512,1.7280761003494263,2.0615100860595703
1697307801.7325933,1.6706621646881104,1.7282278537750244,2.0605475902557373
1697307801.8495238,1.6715048551559448,1.7278244495391846,2.0617949962615967
1697307801.9663596,1.6712753772735596,1.7274986505508423,2.062285900115967
1697307802.0836813,1.670886754989624,1.7279095649719238,2.0613348484039307
1697307802.2008057,1.6712371110916138,1.7273802757263184,2.0612940788269043
1697307802.317592,1.671322226524353,1.7279995679855347,2.060807943344116
1697307802.434407,1.6711642742156982,1.7276726961135864,2.061539649963379
1697307802.551907,1.6714974641799927,1.7280094623565674,2.060933828353882
1697307802.6691053,1.6713999509811401,1.7280193567276,2.061094284057617
1697307802.786036,1.6713593006134033,1.728084683418274,2.061924457550049
1697307802.9029422,1.6713519096374512,1.7275283336639404,2.061310052871704
1697307803.0197847,1.6712408065795898,1.7283660173416138,2.0618295669555664
1697307803.1365829,1.6716270446777344,1.727265477180481,2.061070680618286
1697307803.2539349,1.6712334156036377,1.728036642074585,2.060831308364868
1697307803.37082,1.6715455055236816,1.7278194427490234,2.06141996383667
1697307803.4875636,1.670721411705017,1.7281378507614136,2.061042308807373
1697307803.6043751,1.6716824769973755,1.728209376335144,2.061443328857422
1697307803.721138,1.6712679862976074,1.7278380393981934,2.061762809753418
1697307803.838386,1.6723129749298096,1.728325366973877,2.0614125728607178
1697307803.9553807,1.671195149421692,1.7278120517730713,2.061201572418213
1697307804.072104,1.6709866523742676,1.7278687953948975,2.0614113807678223
1697307804.188666,1.671589970588684,1.7285091876983643,2.0612754821777344
1697307804.305346,1.671508550643921,1.727388858795166,2.0610387325286865
1697307804.4224544,1.6716824769973755,1.7279157638549805,2.061563014984131
1697307804.539462,1.6718120574951172,1.7280539274215698,2.0611212253570557
1697307804.6561003,1.6697183847427368,1.728230357170105,2.0606956481933594
1697307804.772877,1.670404314994812,1.725965142250061,2.0597469806671143
1697307804.889647,1.6715813875198364,1.727360486984253,2.0593273639678955
1697307805.00689,1.6718872785568237,1.7284832000732422,2.061336040496826
1697307805.1238098,1.6715208292007446,1.7286584377288818,2.0592052936553955
1697307805.2404187,1.6708201169967651,1.7283648252487183,2.0621588230133057
1697307805.357266,1.6708176136016846,1.7282155752182007,2.061969041824341
1697307805.4739308,1.6718453168869019,1.7284178733825684,2.0623674392700195
1697307805.5910382,1.672093391418457,1.7280032634735107,2.06038236618042
1697307805.708042,1.6709990501403809,1.72757887840271,2.061018943786621
1697307805.824909,1.6712309122085571,1.7280638217926025,2.0615532398223877
1697307805.9417202,1.6714543104171753,1.7283142805099487,2.0611090660095215
1697307806.0584443,1.6708718538284302,1.728350043296814,2.061612367630005
1697307806.1755178,1.6713999509811401,1.7279194593429565,2.0607376098632812
1697307806.292502,1.6714234352111816,1.7281489372253418,2.060577154159546
1697307806.4255593,1.6713814735412598,1.7273567914962769,2.0616235733032227
1697307806.5598562,1.671825647354126,1.7285807132720947,2.0603959560394287
1697307806.689725,1.6709903478622437,1.7277380228042603,2.0625994205474854
1697307806.8186605,1.6714234352111816,1.7281303405761719,2.061505079269409
1697307806.954812,1.6715948581695557,1.7283228635787964,2.06115460395813
1697307807.0858123,1.6714012622833252,1.7275924682617188,2.0615458488464355
1697307807.2164922,1.6717195510864258,1.7281575202941895,2.0613410472869873
1697307807.3454642,1.6712543964385986,1.728181004524231,2.061955451965332
1697307807.481695,1.6736232042312622,1.7265251874923706,2.0630385875701904
1697307807.6132326,1.669877529144287,1.7285659313201904,2.0615506172180176
1697307807.7440069,1.6698997020721436,1.7281365394592285,2.0607833862304688
1697307807.872825,1.671200156211853,1.7278441190719604,2.062433958053589
1697307808.0088782,1.6720625162124634,1.7275553941726685,2.0640158653259277
1697307808.138648,1.670432686805725,1.7280082702636719,2.060137987136841
1697307808.270101,1.671055793762207,1.7268805503845215,2.0617358684539795
1697307808.4006464,1.6675394773483276,1.7302697896957397,2.0639257431030273
1697307808.5347965,1.668110728263855,1.7294480800628662,2.060842514038086
