Time,X,Y,Z
1697321668.2271955,1.6153041124343872,1.634967565536499,1.9784859418869019
1697321668.3224561,1.6085916757583618,1.6398636102676392,1.9848824739456177
1697321668.417253,1.612934947013855,1.6096972227096558,1.9741425514221191
1697321668.5120919,1.6101710796356201,1.6686086654663086,1.9866198301315308
1697321668.6076224,1.666634440422058,1.6851922273635864,2.030290126800537
1697321668.7027726,1.6133297681808472,1.5458106994628906,1.9510045051574707
1697321668.7981775,1.6710567474365234,1.7272831201553345,2.050664186477661
1697321668.893577,1.5961934328079224,1.5589985847473145,1.9799073934555054
1697321668.9889588,1.643417239189148,1.6720043420791626,2.0646419525146484
1697321669.0848532,1.6096181869506836,1.6438121795654297,1.9821975231170654
1697321669.1802785,1.6206740140914917,1.6466550827026367,1.9752482175827026
1697321669.2763898,1.6070911884307861,1.6130139827728271,1.9893838167190552
1697321669.371832,1.6001418828964233,1.6246224641799927,1.9856722354888916
1697321669.4671018,1.6219375133514404,1.6390739679336548,1.982276439666748
1697321669.5631676,1.6075650453567505,1.6067752838134766,1.9789597988128662
1697321669.658569,1.5897178649902344,1.6024320125579834,1.9893838167190552
1697321669.7544472,1.603063702583313,1.607643961906433,1.998623251914978
1697321669.849918,1.6149882078170776,1.6397846937179565,1.9773013591766357
1697321669.9450548,1.6260439157485962,1.637257695198059,2.03202748298645
1697321670.0409641,1.5774775743484497,1.60361647605896,1.9960172176361084
1697321670.1362615,1.6367838382720947,1.690325379371643,1.9772224426269531
1697321670.2323875,1.6121453046798706,1.691430926322937,2.054691791534424
1697321670.3278008,1.6144354343414307,1.5549712181091309,1.969799280166626
1697321670.4224105,1.6234378814697266,1.685745120048523,2.05161190032959
1697321670.5180333,1.6294395923614502,1.6648180484771729,1.9958592653274536
1697321670.6131039,1.6287288665771484,1.6477606296539307,1.996333122253418
1697321670.7087822,1.5829265117645264,1.6746103763580322,2.0107057094573975
1697321670.803731,1.6433383226394653,1.656368374824524,2.0216033458709717
1697321670.8986573,1.6093813180923462,1.6557365655899048,2.0130746364593506
1697321670.9941807,1.5993521213531494,1.629834532737732,1.9970438480377197
1697321671.0896838,1.6154619455337524,1.6382052898406982,1.9694044589996338
1697321671.1853752,1.5939033031463623,1.6343357563018799,1.962218165397644
1697321671.2801476,1.6033796072006226,1.540361762046814,1.967509150505066
1697321671.3751156,1.6691614389419556,1.697116732597351,2.0448994636535645
1697321671.473933,1.587585687637329,1.6445229053497314,2.0117321014404297
1697321671.5883546,1.581268072128296,1.6209899187088013,1.970352053642273
1697321671.7004366,1.6202001571655273,1.6116714477539062,1.9784070253372192
1697321671.812218,1.594377040863037,1.6013264656066895,1.991042137145996
1697321671.9236565,1.6229641437530518,1.6635545492172241,1.9746954441070557
1697321672.033186,1.6064594984054565,1.5936663150787354,1.9866987466812134
1697321672.1446092,1.58924400806427,1.6002998352050781,1.9772224426269531
1697321672.2545907,1.6148302555084229,1.6912729740142822,2.045847177505493
1697321672.3660214,1.6020371913909912,1.6097761392593384,1.9378955364227295
1697321672.4747794,1.5753453969955444,1.5957984924316406,1.984250783920288
1697321672.587256,1.5845057964324951,1.6401005983352661,1.9358422756195068
1697321672.6963563,1.5901917219161987,1.649340033531189,1.971536636352539
1697321672.8087888,1.6002998352050781,1.6330722570419312,1.9804601669311523
1697321672.9174538,1.5901917219161987,1.6723991632461548,1.9987812042236328
1697321673.0287259,1.6218585968017578,1.6524198055267334,2.022629976272583
1697321673.1382065,1.5902706384658813,1.6226482391357422,1.9809340238571167
1697321673.2498453,1.5797677040100098,1.5939033031463623,1.9907262325286865
1697321673.3585835,1.614119529724121,1.5601831674575806,1.976274847984314
1697321673.4695086,1.5971410274505615,1.612934947013855,2.002729654312134
1697321673.577498,1.605353832244873,1.617515206336975,1.981723666191101
1697321673.6896453,1.641127109527588,1.6468919515609741,2.013232707977295
1697321673.785713,1.636073112487793,1.6414430141448975,2.012284994125366
1697321673.8813183,1.598009705543518,1.6252542734146118,2.001150369644165
1697321673.976331,1.6143563985824585,1.6243855953216553,1.9787228107452393
1697321674.0712032,1.6123032569885254,1.629281759262085,2.009679079055786
1697321674.1667995,1.577714443206787,1.6111186742782593,1.9840137958526611
1697321674.2617724,1.6356782913208008,1.5792149305343628,1.9513202905654907
1697321674.3573406,1.6014842987060547,1.5969830751419067,2.009679079055786
1697321674.452001,1.6009315252304077,1.5942190885543823,1.9943588972091675
1697321674.5474994,1.5905075073242188,1.6547889709472656,2.005493640899658
1697321674.6436436,1.634730577468872,1.6707408428192139,2.0490849018096924
1697321674.7391076,1.619410514831543,1.567527413368225,1.9472929239273071
1697321674.8348083,1.650840401649475,1.7048557996749878,2.0319485664367676
1697321674.9301157,1.5698174238204956,1.592639684677124,1.9936481714248657
1697321675.025378,1.6113555431365967,1.6788747310638428,1.9555847644805908
1697321675.1211712,1.591139316558838,1.5912182331085205,1.9938850402832031
1697321675.2166755,1.6359940767288208,1.6029057502746582,1.9528207778930664
1697321675.3128471,1.6288868188858032,1.6605536937713623,2.024841070175171
1697321675.4082808,1.6056697368621826,1.585848331451416,1.9702731370925903
1697321675.5036979,1.5950877666473389,1.6023529767990112,1.963323712348938
1697321675.5999043,1.5868749618530273,1.637810468673706,1.9916739463806152
1697321675.69548,1.6115925312042236,1.6556576490402222,2.019313335418701
1697321675.7917767,1.60361647605896,1.65557861328125,1.9699572324752808
1697321675.8872352,1.6249383687973022,1.6177520751953125,1.9397907257080078
1697321675.9826565,1.621700644493103,1.5995100736618042,1.966403603553772
1697321676.077781,1.6041693687438965,1.6252542734146118,2.0004396438598633
1697321676.1727858,1.598009705543518,1.6401005983352661,1.9865409135818481
1697321676.2684822,1.624306559562683,1.6461812257766724,1.9736688137054443
1697321676.3634863,1.6125401258468628,1.5590776205062866,1.9589804410934448
1697321676.4585001,1.6054328680038452,1.641758918762207,2.02089262008667
1697321676.5544798,1.629044771194458,1.6528936624526978,1.9947537183761597
1697321676.6495173,1.6271494626998901,1.6254122257232666,2.021524429321289
1697321676.7451603,1.6236748695373535,1.6464180946350098,2.018681526184082
1697321676.8401127,1.5975358486175537,1.6852712631225586,1.9682198762893677
1697321676.9350011,1.597377896308899,1.5698964595794678,1.9672722816467285
1697321677.0305407,1.6373366117477417,1.7028025388717651,2.0501115322113037
1697321677.12589,1.6253331899642944,1.6876403093338013,1.992700457572937
1697321677.2219632,1.6338618993759155,1.6514722108840942,2.006599187850952
1697321677.3172596,1.5980886220932007,1.655025839805603,1.9739056825637817
1697321677.4122374,1.6023529767990112,1.6025899648666382,1.9727210998535156
1697321677.5081723,1.6123032569885254,1.6141984462738037,1.9885151386260986
1697321677.6035817,1.6415220499038696,1.6305452585220337,2.0334489345550537
1697321677.6999407,1.5976148843765259,1.6289658546447754,2.0111794471740723
1697321677.7951622,1.6548678874969482,1.6419168710708618,2.01828670501709
1697321677.8904557,1.5924818515777588,1.6701090335845947,1.9604018926620483
1697321677.986191,1.6261229515075684,1.6259649991989136,1.9524259567260742
1697321678.0817244,1.6243855953216553,1.5721865892410278,1.9573220014572144
1697321678.178077,1.594929814338684,1.600220799446106,1.9928584098815918
1697321678.2735298,1.5884543657302856,1.6249383687973022,1.9990180730819702
1697321678.3688228,1.5965092182159424,1.6746103763580322,2.0093631744384766
1697321678.464452,1.5893230438232422,1.6093024015426636,1.912230372428894
1697321678.5592318,1.6179890632629395,1.5649213790893555,1.9770644903182983
1697321678.6551363,1.594614028930664,1.5978517532348633,1.98756742477417
1697321678.757345,1.6431803703308105,1.6623700857162476,2.0174970626831055
1697321678.8707752,1.6497348546981812,1.656684160232544,2.011890172958374
1697321678.9830747,1.5933504104614258,1.6194894313812256,1.9816447496414185
1697321679.0945392,1.6092233657836914,1.6015633344650269,1.9463452100753784
1697321679.2065544,1.598009705543518,1.6742154359817505,2.028315782546997
1697321679.3173344,1.631334900856018,1.6675820350646973,1.9814867973327637
1697321679.4130325,1.6255701780319214,1.5681591033935547,1.9603228569030762
1697321679.5084789,1.6277023553848267,1.6299924850463867,1.9923056364059448
1697321679.603526,1.6056697368621826,1.6616593599319458,1.9901734590530396
1697321679.698933,1.6136456727981567,1.6876403093338013,2.0174970626831055
1697321679.7944453,1.575424313545227,1.5937453508377075,1.9936481714248657
1697321679.8895621,1.6190156936645508,1.693721055984497,2.04150390625
1697321679.9855723,1.652182936668396,1.683454990386963,2.018918514251709
1697321680.0811343,1.6044851541519165,1.6552627086639404,1.9675880670547485
1697321680.1772466,1.6026688814163208,1.58663809299469,1.9408963918685913
1697321680.2726734,1.638916015625,1.576529860496521,1.9590593576431274
1697321680.367961,1.6117503643035889,1.683218002319336,1.9915159940719604
1697321680.4639559,1.6135667562484741,1.640653371810913,2.0061254501342773
1697321680.559715,1.5924028158187866,1.6085916757583618,1.9719314575195312
1697321680.655897,1.6122242212295532,1.6270705461502075,1.955979585647583
1697321680.7518868,1.6022740602493286,1.7054085731506348,2.005335569381714
1697321680.8472607,1.626754641532898,1.6641863584518433,2.007467746734619
1697321680.9434295,1.6009315252304077,1.6856660842895508,1.9976755380630493
1697321681.0389369,1.6043272018432617,1.5967462062835693,1.9290509223937988
1697321681.1351736,1.6063804626464844,1.5680011510849,1.9801442623138428
1697321681.230758,1.6404954195022583,1.7011442184448242,2.0483741760253906
1697321681.325125,1.6315717697143555,1.6577107906341553,2.0080995559692383
1697321681.4205518,1.607801914215088,1.6333091259002686,1.991594910621643
1697321681.5157795,1.6117503643035889,1.688351035118103,2.0117321014404297
1697321681.6115403,1.6230430603027344,1.610092043876648,1.9727210998535156
1697321681.7072039,1.6039323806762695,1.5927187204360962,1.9814867973327637
1697321681.802405,1.593429446220398,1.621463656425476,2.0012292861938477
1697321681.8984125,1.6333881616592407,1.6810858249664307,2.035975933074951
1697321681.99347,1.6115134954452515,1.6266757249832153,1.9625340700149536
1697321682.089333,1.5896388292312622,1.625096321105957,2.0088891983032227
1697321682.184501,1.6289658546447754,1.6681348085403442,2.032738208770752
1697321682.2793858,1.6174362897872925,1.6475237607955933,2.0019400119781494
1697321682.3753383,1.612382173538208,1.619173526763916,1.9795125722885132
1697321682.4704535,1.60590660572052,1.618620753288269,1.952899694442749
1697321682.5665874,1.62225341796875,1.6499717235565186,2.0244462490081787
1697321682.6621592,1.5623153448104858,1.485556721687317,2.1378469467163086
1697321682.7575274,1.5935083627700806,1.8145447969436646,2.0267364978790283
1697321682.8536243,1.5751874446868896,1.579056978225708,2.0527963638305664
1697321682.9491684,1.6115925312042236,1.591771125793457,1.9279452562332153
1697321683.0450537,1.6480765342712402,1.702407717704773,2.0245254039764404
1697321683.1406667,1.6005367040634155,1.5815839767456055,1.9877253770828247
1697321683.2359073,1.6251752376556396,1.6060645580291748,1.954795002937317
1697321683.332706,1.6626858711242676,1.6576318740844727,1.9874885082244873
1697321683.428246,1.5665007829666138,1.7441036701202393,2.013627529144287
1697321683.5243638,1.6340198516845703,1.7039871215820312,2.03952956199646
1697321683.619981,1.6415220499038696,1.5319910049438477,1.9453186988830566
1697321683.7155294,1.6026688814163208,1.5462055206298828,1.9417649507522583
1697321683.8116229,1.6437331438064575,1.640021562576294,1.9918317794799805
1697321683.9072082,1.6348885297775269,1.6131718158721924,1.9562164545059204
1697321684.0033298,1.6115134954452515,1.554813265800476,1.9348156452178955
1697321684.098196,1.6058276891708374,1.5538655519485474,1.9724842309951782
1697321684.193148,1.5836372375488281,1.547390103340149,1.9825923442840576
1697321684.288647,1.6141984462738037,1.6783219575881958,2.039766550064087
1697321684.3876913,1.5637367963790894,1.6014842987060547,2.019076347351074
1697321684.5025644,1.6525777578353882,1.4788442850112915,1.9751691818237305
1697321684.6141908,1.6427065134048462,1.4705524444580078,1.9914369583129883
1697321684.7253675,1.5804784297943115,1.4746589660644531,1.9913580417633057
1697321684.8343575,1.6018792390823364,1.4455980062484741,2.0343964099884033
1697321684.9424934,1.6330722570419312,1.5402828454971313,2.0381081104278564
1697321685.0544167,1.5741608142852783,1.6594481468200684,2.015601634979248
1697321685.16296,1.6232800483703613,1.4857146739959717,2.0313167572021484
1697321685.274146,1.5745556354522705,1.427435040473938,1.919021725654602
1697321685.3831131,1.6128560304641724,1.5351498126983643,2.0030455589294434
1697321685.4944339,1.7373123168945312,1.5157232284545898,1.9990180730819702
1697321685.6071606,1.6438121795654297,1.4523104429244995,1.9499778747558594
1697321685.7164557,1.6354413032531738,1.4827138185501099,2.0705647468566895
1697321685.8249161,1.6801382303237915,1.4711053371429443,1.9574010372161865
1697321685.93413,1.5014296770095825,1.571396827697754,1.9798284769058228
1697321686.045843,1.6894567012786865,1.5771616697311401,2.104679584503174
1697321686.1554048,1.6380473375320435,1.7020128965377808,2.0066781044006348
1697321686.264145,1.6862188577651978,1.4411756992340088,1.9571641683578491
1697321686.3761594,1.6379684209823608,1.5620784759521484,1.8932775259017944
1697321686.485295,1.688035249710083,1.5157232284545898,2.0060462951660156
1697321686.5938783,1.7666890621185303,1.6938790082931519,1.980776071548462
1697321686.7067184,1.6179100275039673,1.7478152513504028,2.042846202850342
1697321686.8157978,1.6685296297073364,1.6609485149383545,1.960480809211731
1697321686.9279544,1.7129896879196167,1.7163063287734985,1.9814867973327637
1697321687.040547,1.6681348085403442,1.7040660381317139,1.9682198762893677
1697321687.1523607,1.7138582468032837,1.6542361974716187,1.9226542711257935
1697321687.2649288,1.6284130811691284,1.6967219114303589,2.012758731842041
1697321687.3737988,1.6396267414093018,1.5965092182159424,1.9202063083648682
1697321687.4848082,1.6190156936645508,1.737470269203186,1.957716941833496
1697321687.594054,1.6119873523712158,1.7293363809585571,2.050032615661621
1697321687.7056994,1.650840401649475,1.590981364250183,1.9908052682876587
1697321687.815124,1.6310189962387085,1.5563136339187622,2.011653184890747
1697321687.9268649,1.6546310186386108,1.7074617147445679,1.9868566989898682
1697321688.0352643,1.7100677490234375,1.6935631036758423,2.0039141178131104
1697321688.1474087,1.5957984924316406,1.547390103340149,1.926050066947937
1697321688.2440062,1.6024320125579834,1.599905014038086,2.0141801834106445
1697321688.3396828,1.5636578798294067,1.6344937086105347,1.9592963457107544
1697321688.4353447,1.6312559843063354,1.7336007356643677,2.0133116245269775
1697321688.5303013,1.5518124103546143,1.6780060529708862,2.047189712524414
1697321688.6264362,1.6316508054733276,1.731784462928772,1.9678250551223755
1697321688.7221472,1.6733468770980835,1.7212024927139282,1.9591383934020996
1697321688.818226,1.6386001110076904,1.6594481468200684,1.981960654258728
1697321688.914022,1.7163853645324707,1.5766878128051758,1.9812499284744263
1697321689.009685,1.7223080396652222,1.603853464126587,2.027052402496338
1697321689.105934,1.626754641532898,1.549443244934082,1.9901734590530396
1697321689.20159,1.7099888324737549,1.5516544580459595,2.012600898742676
1697321689.2978914,1.6659237146377563,1.5711599588394165,2.0050196647644043
1697321689.3935456,1.563499927520752,1.6478395462036133,1.992937445640564
1697321689.489224,1.576529860496521,1.6680558919906616,2.018918514251709
1697321689.585304,1.6374155282974243,1.6698721647262573,1.9469770193099976
1697321689.6808653,1.6742154359817505,1.6900883913040161,1.9886730909347534
1697321689.7789547,1.6573948860168457,1.512169599533081,2.0080206394195557
1697321689.874613,1.6423907279968262,1.558761715888977,1.9476877450942993
1697321689.9695938,1.6003787517547607,1.6379684209823608,2.057929515838623
1697321690.0654395,1.6900094747543335,1.6345726251602173,2.0275261402130127
1697321690.1605015,1.6317297220230103,1.6864558458328247,1.9189428091049194
1697321690.25644,1.5815050601959229,1.69316828250885,1.938132405281067
1697321690.3517928,1.75294828414917,1.6907991170883179,2.0630624294281006
1697321690.44735,1.6697142124176025,1.6955373287200928,1.9461872577667236
1697321690.543219,1.694273829460144,1.5837950706481934,2.0413458347320557
1697321690.6381395,1.710936427116394,1.490926742553711,1.9720103740692139
1697321690.7338307,1.7034343481063843,1.5763720273971558,1.9460294246673584
1697321690.829228,1.686060905456543,1.6193314790725708,1.9460294246673584
1697321690.924386,1.69316828250885,1.6819545030593872,2.068432569503784
1697321691.0198648,1.6697931289672852,1.8024623394012451,2.1786742210388184
1697321691.1149535,1.7140161991119385,1.7877739667892456,2.042846202850342
1697321691.2112439,1.6893776655197144,1.5438364744186401,1.8588467836380005
1697321691.3070214,1.7815353870391846,1.5500750541687012,1.952583909034729
1697321691.4023602,1.7513688802719116,1.499455451965332,1.9005428552627563
1697321691.498519,1.7717431783676147,1.6994068622589111,1.8905925750732422
1697321691.5941122,1.677058458328247,1.729889154434204,2.0429253578186035
1697321691.6902564,1.7331268787384033,1.8106752634048462,2.0389766693115234
1697321691.7859259,1.7987507581710815,1.782325029373169,2.0309219360351562
1697321691.8815277,1.8565566539764404,1.5845057964324951,1.9296826124191284
1697321691.97773,1.7853258848190308,1.50166654586792,1.9442130327224731
1697321692.0736933,1.7581603527069092,1.5334913730621338,1.8385515213012695
1697321692.1699402,1.7756916284561157,1.791643500328064,2.0620360374450684
1697321692.2657416,1.8200726509094238,1.784299373626709,1.9971227645874023
1697321692.3611448,1.7586342096328735,1.686060905456543,1.9198904037475586
