Time,X,Y,Z
1697326045.7222111,1.6247014999389648,1.670503854751587,2.0442676544189453
1697326045.8518882,1.5820578336715698,1.6189366579055786,1.995780348777771
1697326045.9628086,1.6164096593856812,1.668845534324646,1.981170892715454
1697326046.076051,1.6194894313812256,1.6690034866333008,2.037081480026245
1697326046.173038,1.6144354343414307,1.559867262840271,1.940422534942627
1697326046.2702177,1.5895599126815796,1.603063702583313,2.0098369121551514
1697326046.366044,1.6232010126113892,1.701617956161499,2.0415828227996826
1697326046.4620318,1.6040903329849243,1.6168044805526733,1.9312620162963867
1697326046.5580466,1.590033769607544,1.6377314329147339,2.0362918376922607
1697326046.6541293,1.6075650453567505,1.5961143970489502,1.9547160863876343
1697326046.7499287,1.6196473836898804,1.6567631959915161,2.025315046310425
1697326046.845869,1.616014838218689,1.623990774154663,1.9728001356124878
1697326046.9413996,1.6006946563720703,1.6119873523712158,1.9945168495178223
1697326047.0373857,1.6142774820327759,1.607643961906433,2.11826229095459
1697326047.1330934,1.6611064672470093,1.7257037162780762,2.1117868423461914
1697326047.2292082,1.6040903329849243,1.5700544118881226,1.935684323310852
1697326047.3250246,1.584742784500122,1.612934947013855,1.9810919761657715
1697326047.4209943,1.5839530229568481,1.627386450767517,2.058561325073242
1697326047.5165665,1.6064594984054565,1.7238874435424805,2.066221237182617
1697326047.6127355,1.6611855030059814,1.6291238069534302,1.962770938873291
1697326047.708263,1.5678431987762451,1.7220711708068848,2.007467746734619
1697326047.804136,1.6536833047866821,1.551733374595642,1.9780911207199097
1697326047.8997076,1.6074070930480957,1.6213057041168213,2.0218403339385986
1697326047.9953814,1.5815050601959229,1.717411994934082,2.025315046310425
1697326048.0910242,1.6195684671401978,1.649892807006836,1.9829082489013672
1697326048.1867273,1.5983256101608276,1.7017759084701538,2.0199451446533203
1697326048.2822256,1.578504204750061,1.5755033493041992,1.9663245677947998
1697326048.3779616,1.5822157859802246,1.5837950706481934,1.9801442623138428
1697326048.473269,1.6021161079406738,1.6607906818389893,1.9926215410232544
1697326048.5693572,1.611039638519287,1.6926153898239136,1.9928584098815918
1697326048.6647658,1.5939033031463623,1.6138036251068115,2.0020978450775146
1697326048.760124,1.6299134492874146,1.5538655519485474,1.9886730909347534
1697326048.8559532,1.5508646965026855,1.492979884147644,2.0400032997131348
1697326048.9512916,1.568632960319519,1.5548921823501587,2.0245254039764404
1697326049.0469801,1.5854535102844238,1.5484167337417603,2.0636942386627197
1697326049.1424503,1.6197264194488525,1.5290690660476685,2.0398454666137695
1697326049.237904,1.5332545042037964,1.414720892906189,2.047900438308716
1697326049.3338664,1.5645265579223633,1.484451174736023,2.0269734859466553
1697326049.4295104,1.5724234580993652,1.4362006187438965,2.0019400119781494
1697326049.5253723,1.5293060541152954,1.5069575309753418,2.0878591537475586
1697326049.6210327,1.5658689737319946,1.5838741064071655,2.111629009246826
1697326049.7164485,1.5315171480178833,1.4907687902450562,2.000518560409546
1697326049.8124454,1.5779513120651245,1.4527842998504639,1.968693733215332
1697326049.908296,1.5769248008728027,1.3526506423950195,1.968693733215332
1697326050.0043397,1.510432243347168,1.4733954668045044,2.0942556858062744
1697326050.09967,1.549127459526062,1.5195927619934082,1.997833490371704
1697326050.1946893,1.6002998352050781,1.4588649272918701,2.0129168033599854
1697326050.2904973,1.5787410736083984,1.7898272275924683,2.119368076324463
1697326050.3860154,1.6154619455337524,1.709436058998108,1.9486353397369385
1697326050.4818363,1.6209899187088013,1.6599220037460327,1.879220962524414
1697326050.5775828,1.6154619455337524,1.4591808319091797,2.0896754264831543
1697326050.6728728,1.6031427383422852,1.7786134481430054,1.9907262325286865
1697326050.7685497,1.57487154006958,1.6879562139511108,1.9900155067443848
1697326050.8637586,1.6319667100906372,1.5636578798294067,1.98725163936615
1697326050.9591954,1.5259102582931519,1.7015390396118164,1.9307092428207397
1697326051.0539408,1.5357815027236938,1.7693740129470825,2.1062591075897217
1697326051.1621678,1.4954279661178589,1.7127526998519897,1.923759937286377
1697326051.27568,1.5510226488113403,1.5925607681274414,2.134451150894165
1697326051.38741,1.4385697841644287,1.7885637283325195,2.040635108947754
1697326051.4970264,1.6780849695205688,1.4346212148666382,1.9810919761657715
1697326051.60867,1.694273829460144,1.4012960195541382,1.934183955192566
1697326051.7170587,1.6083546876907349,1.902911901473999,2.249589204788208
1697326051.829217,1.7035921812057495,1.5330965518951416,1.9990180730819702
1697326051.9377708,1.6097761392593384,1.5710020065307617,1.9112037420272827
1697326052.0497408,1.701302170753479,1.5931135416030884,1.942712664604187
1697326052.158283,1.4465457201004028,1.4434658288955688,2.1878347396850586
1697326052.269849,1.530490517616272,1.6218585968017578,2.124422073364258
1697326052.378613,1.557656168937683,1.5770037174224854,1.9527418613433838
1697326052.4904597,1.6048800945281982,1.4880048036575317,1.9068603515625
1697326052.5996096,1.5594724416732788,1.7979611158370972,2.0157597064971924
1697326052.7081952,1.5959564447402954,1.5469162464141846,1.931183099746704
1697326052.819566,1.5038777589797974,1.8125704526901245,2.1574313640594482
1697326052.9287848,1.5376768112182617,1.7683473825454712,1.8791420459747314
1697326053.0405214,1.5770827531814575,1.6380473375320435,1.957085132598877
1697326053.149309,1.5056151151657104,1.753580093383789,2.0992307662963867
1697326053.260841,1.444650411605835,1.6650550365447998,1.9465821981430054
1697326053.369307,1.565000295639038,1.6988540887832642,2.1791481971740723
1697326053.4811184,1.5054571628570557,1.7426822185516357,1.9567692279815674
1697326053.589559,1.524251937866211,1.677927017211914,1.966166615486145
1697326053.7015572,1.4470194578170776,1.808937907218933,2.024367332458496
1697326053.8099475,1.526542067527771,1.7838255167007446,2.0907020568847656
1697326053.921392,1.4197750091552734,1.8132022619247437,2.031632661819458
1697326054.030395,1.4631294012069702,1.5948508977890015,1.9990180730819702
1697326054.142027,1.5746346712112427,1.6716095209121704,1.9002269506454468
1697326054.2382667,1.5113798379898071,1.5800834894180298,1.9562954902648926
1697326054.333124,1.4975601434707642,1.58924400806427,1.9309461116790771
1697326054.42761,1.4894262552261353,1.595719575881958,1.990094542503357
1697326054.522708,1.480265736579895,1.5966671705245972,1.9707468748092651
1697326054.6176667,1.451441764831543,1.6712146997451782,2.0214455127716064
1697326054.7132468,1.4474143981933594,1.720254898071289,2.054849624633789
1697326054.8081074,1.40200674533844,1.797329306602478,2.008652448654175
1697326054.9030216,1.4011380672454834,1.7706375122070312,1.9539263248443604
1697326054.999108,1.5405986309051514,1.7453672885894775,2.0126798152923584
1697326055.0938413,1.4445714950561523,1.5665007829666138,1.8131232261657715
1697326055.1889565,1.4879258871078491,1.6068543195724487,1.9431865215301514
1697326055.2838407,1.4317783117294312,1.577872395515442,2.0657474994659424
1697326055.37824,1.5698964595794678,1.670030117034912,2.029658317565918
1697326055.473582,1.3492549657821655,1.622016429901123,2.036054849624634
1697326055.5685918,1.5495222806930542,1.6794275045394897,2.0437939167022705
1697326055.6638672,1.4793970584869385,1.731784462928772,2.1060221195220947
1697326055.7586884,1.5904285907745361,1.55591881275177,1.843605637550354
1697326055.853539,1.3377254009246826,1.7592658996582031,2.1863343715667725
1697326055.9487545,1.4830297231674194,1.7257037162780762,2.10357403755188
1697326056.0434701,1.3180619478225708,1.7411818504333496,1.9369478225708008
1697326056.1386774,1.3136396408081055,1.7788504362106323,1.9152312278747559
1697326056.2335718,1.421749234199524,1.7381020784378052,2.015443801879883
1697326056.3287024,1.4496254920959473,1.7528693675994873,2.0356600284576416
1697326056.4238794,1.396162986755371,1.7732435464859009,2.115814447402954
1697326056.5186384,1.4112461805343628,1.7974872589111328,2.006441116333008
1697326056.6138124,1.4134573936462402,1.7362067699432373,1.9911210536956787
1697326056.7085636,1.5091687440872192,1.8137550354003906,2.0788564682006836
1697326056.8031867,1.3361459970474243,1.7936177253723145,1.9683778285980225
1697326056.8982174,1.3960840702056885,1.8609789609909058,2.067563772201538
1697326056.9932518,1.3596789836883545,1.8510288000106812,2.0679585933685303
1697326057.0883665,1.4388856887817383,1.8206254243850708,2.0425302982330322
1697326057.1831071,1.3741304874420166,1.8116228580474854,1.9730370044708252
1697326057.277705,1.3836067914962769,1.713779330253601,1.8922510147094727
1697326057.3729002,1.3964788913726807,1.800961971282959,2.1600375175476074
1697326057.4678783,1.3355141878128052,1.6879562139511108,2.071749210357666
1697326057.5636168,1.3663914203643799,1.7686632871627808,2.0385818481445312
1697326057.6584358,1.3143503665924072,1.7629774808883667,2.052717447280884
1697326057.7530234,1.2757340669631958,1.7280728816986084,2.0729336738586426
1697326057.8483171,1.4280667304992676,1.7309157848358154,2.007467746734619
1697326057.94302,1.4171689748764038,1.758318305015564,2.002492666244507
1697326058.038166,1.3828171491622925,1.7148059606552124,1.931183099746704
1697326058.1329737,1.4460718631744385,1.7475783824920654,2.0808308124542236
1697326058.227526,1.392767310142517,1.8002512454986572,2.0933868885040283
1697326058.3225322,1.4135363101959229,1.7753757238388062,1.9798284769058228
1697326058.4175584,1.4163792133331299,1.781456470489502,2.0104687213897705
1697326058.512759,1.5597093105316162,1.7888795137405396,2.1898880004882812
1697326058.6073203,1.4836615324020386,1.7040660381317139,1.8776415586471558
1697326058.7017884,1.49187433719635,1.694273829460144,2.0916495323181152
1697326058.7968988,1.5485745668411255,1.5285162925720215,1.968061923980713
1697326058.8916144,1.547153115272522,1.5800834894180298,1.865322232246399
1697326058.9868538,1.5574982166290283,1.7045398950576782,2.054612874984741
1697326059.0815568,1.549680233001709,1.7229398488998413,2.0404772758483887
1697326059.1759942,1.5545762777328491,1.608749508857727,2.0656685829162598
1697326059.2916217,1.5459686517715454,1.7615560293197632,1.9746164083480835
1697326059.4032235,1.5696595907211304,1.6558945178985596,1.921311855316162
1697326059.515243,1.560657024383545,1.7321003675460815,1.9640344381332397
1697326059.6268423,1.6207529306411743,1.760055661201477,2.0212085247039795
1697326059.7384217,1.568632960319519,1.7042239904403687,2.0295794010162354
1697326059.8475354,1.6105659008026123,1.7245981693267822,2.044346809387207
