Time,X,Y,Z
1697315335.4627347,1.5806363821029663,1.6526567935943604,1.997833490371704
1697315335.5492759,1.5879805088043213,1.6108818054199219,1.9928584098815918
1697315335.63268,1.5837950706481934,1.6031427383422852,1.9612705707550049
1697315335.7155848,1.5970619916915894,1.5999839305877686,1.9800653457641602
1697315335.79912,1.5691066980361938,1.6536833047866821,2.040635108947754
1697315335.882026,1.587190866470337,1.667187213897705,2.0652737617492676
1697315335.9649615,1.6145143508911133,1.6314928531646729,1.9987021684646606
1697315336.0478442,1.6240696907043457,1.6070911884307861,1.9967279434204102
1697315336.1311388,1.58663809299469,1.5884543657302856,1.9848824739456177
1697315336.2139938,1.57258141040802,1.6130928993225098,1.9676671028137207
1697315336.2968218,1.587190866470337,1.6475237607955933,2.016707420349121
1697315336.3795671,1.5671324729919434,1.646260142326355,2.052006721496582
1697315336.4627912,1.581899881362915,1.6131718158721924,1.9731160402297974
1697315336.5458255,1.5939033031463623,1.5912972688674927,1.9550318717956543
1697315336.6287332,1.6092233657836914,1.6325984001159668,2.0227088928222656
1697315336.7121866,1.5579720735549927,1.6447597742080688,1.9823554754257202
1697315336.7952838,1.6029847860336304,1.6339409351348877,1.9871726036071777
1697315336.878293,1.5938242673873901,1.6610275506973267,2.023972511291504
1697315336.9609706,1.5952457189559937,1.608433723449707,2.0655105113983154
1697315337.0441568,1.5797677040100098,1.6114345788955688,1.9803812503814697
1697315337.1271267,1.6020371913909912,1.653525471687317,2.0181288719177246
1697315337.2133973,1.6032216548919678,1.6314139366149902,2.045215368270874
1697315337.313335,1.585295557975769,1.5971410274505615,1.9408173561096191
1697315337.4092512,1.5764509439468384,1.6164885759353638,1.9835400581359863
1697315337.5032294,1.585848331451416,1.6130928993225098,1.990647315979004
1697315337.600986,1.5643686056137085,1.6226482391357422,1.9825923442840576
1697315337.6988473,1.5683170557022095,1.6277023553848267,2.001781940460205
1697315337.7933185,1.5958775281906128,1.6447597742080688,2.025315046310425
1697315337.8895068,1.5852165222167969,1.6048800945281982,1.9909632205963135
1697315337.9861407,1.595166802406311,1.5947718620300293,2.0323433876037598
1697315338.0811484,1.5716338157653809,1.5803993940353394,1.9400277137756348
