Time,X,Y,Z
1697315208.2012312,1.5736080408096313,1.6512353420257568,1.9710627794265747
1697315208.2966816,1.5886123180389404,1.6217795610427856,1.9852772951126099
1697315208.378357,1.5626312494277954,1.6984591484069824,1.9965699911117554
1697315208.459538,1.574239730834961,1.692536473274231,2.004703998565674
1697315208.5405471,1.5857694149017334,1.6934051513671875,2.0135486125946045
1697315208.6217759,1.5752663612365723,1.6845605373382568,1.997438669204712
1697315208.7026913,1.5653951168060303,1.6528936624526978,1.9776962995529175
1697315208.7835894,1.5976938009262085,1.664344310760498,1.9858301877975464
1697315208.8643122,1.5722655057907104,1.681559681892395,2.0045459270477295
1697315208.9456918,1.581662893295288,1.717964768409729,2.040872097015381
1697315209.0272393,1.5836372375488281,1.6760318279266357,2.000676393508911
1697315209.1079645,1.560420036315918,1.6331511735916138,1.9341049194335938
1697315209.1888678,1.5688698291778564,1.650840401649475,1.9566112756729126
1697315209.2701159,1.592323899269104,1.663712501525879,1.9773013591766357
1697315209.3511186,1.565000295639038,1.6288079023361206,1.943818211555481
1697315209.432139,1.5750294923782349,1.7126737833023071,2.0393717288970947
1697315209.5131562,1.5740818977355957,1.6438121795654297,1.9653769731521606
1697315209.5946867,1.5827685594558716,1.7003544569015503,2.0013082027435303
1697315209.6759038,1.5897178649902344,1.6658446788787842,2.0192344188690186
1697315209.756896,1.5737659931182861,1.6254911422729492,1.9052809476852417
1697315209.8374918,1.568080186843872,1.666792392730713,1.9734318256378174
1697315209.9185078,1.588691234588623,1.6488661766052246,1.9992549419403076
1697315209.999559,1.5977727174758911,1.6435751914978027,1.971536636352539
1697315210.080511,1.5838741064071655,1.6690034866333008,1.98756742477417
1697315210.1613145,1.5771616697311401,1.7040660381317139,2.0216033458709717
1697315210.2436345,1.5814260244369507,1.7141741514205933,2.025709867477417
1697315210.324546,1.5781092643737793,1.6483924388885498,1.9958592653274536
1697315210.4051871,1.5804784297943115,1.6551837921142578,1.9655349254608154
1697315210.4860203,1.5614466667175293,1.6710567474365234,1.9836978912353516
1697315210.5673077,1.5770037174224854,1.6596060991287231,1.989304780960083
1697315210.6636536,1.5932714939117432,1.6305452585220337,1.9828293323516846
1697315210.7572372,1.595166802406311,1.6678979396820068,2.0253939628601074
1697315210.850463,1.5634208917617798,1.6652129888534546,1.9601649045944214
1697315210.9441097,1.5950877666473389,1.7049347162246704,2.0080206394195557
1697315211.0374286,1.5777934789657593,1.6690824031829834,1.9806971549987793
1697315211.1312013,1.5997470617294312,1.6507614850997925,2.0453734397888184
1697315211.2237399,1.5771616697311401,1.6648180484771729,1.9804601669311523
1697315211.3146665,1.5721865892410278,1.6503666639328003,1.9606387615203857
1697315211.406167,1.5826895236968994,1.643654227256775,1.929445743560791
1697315211.4990442,1.575977087020874,1.6659237146377563,1.9480825662612915
1697315211.592042,1.5791358947753906,1.6530516147613525,1.998070478439331
1697315211.6858578,1.5717127323150635,1.6570000648498535,1.9797494411468506
1697315211.7794714,1.594929814338684,1.6778481006622314,2.0082576274871826
1697315211.8743105,1.5909024477005005,1.6789536476135254,2.0047829151153564
1697315211.9658673,1.568080186843872,1.7130686044692993,2.000281572341919
1697315212.0570114,1.5840320587158203,1.624306559562683,1.9427915811538696
1697315212.148122,1.5819787979125977,1.6379684209823608,1.954874038696289
1697315212.2386003,1.5726604461669922,1.6788747310638428,2.0034403800964355
1697315212.3316543,1.598562479019165,1.702407717704773,2.0034403800964355
1697315212.425239,1.5631051063537598,1.641127109527588,1.9187058210372925
1697315212.5187535,1.5758191347122192,1.648787260055542,1.9778541326522827
1697315212.6119308,1.5809521675109863,1.6854292154312134,2.01631236076355
1697315212.705235,1.5811101198196411,1.6742154359817505,1.9750902652740479
